"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"WSTCBUS","198509","19.334","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198510","19.977","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198511","19.452","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198512","20.044","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198513","236.317","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198601","22.242","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198602","20.171","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198603","22.362","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198604","21.613","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198605","22.302","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198606","21.591","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198607","22.317","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198608","22.32","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198609","21.572","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198610","22.304","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198611","21.673","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198612","22.393","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198613","262.861","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198701","24.537","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198702","22.172","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198703","24.616","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198704","23.798","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198705","24.593","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198706","23.839","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198707","24.601","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198708","24.608","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198709","23.691","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198710","24.523","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198711","23.648","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198712","24.373","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198713","289","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198801","26.455","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198802","24.778","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198803","26.526","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198804","25.95","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198805","26.855","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198806","25.929","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198807","26.802","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198808","26.893","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198809","25.97","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198810","26.811","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198811","25.737","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198812","26.623","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198813","315.328","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198901","24.753","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198902","23.037","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198903","21.067","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198904","23.351","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198905","29.876","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198906","29.704","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198907","33.265","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198908","32.249","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198909","34.027","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198910","35.321","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198911","34.901","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198912","32.806","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","198913","354.356","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199001","33.865","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199002","31.039","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199003","35.267","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199004","33.369","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199005","33.889","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199006","34.493","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199007","33.679","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199008","34.771","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199009","34.72","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199010","35.607","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199011","33.515","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199012","33.866","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199013","408.079","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199101","36.887","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199102","33.129","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199103","37.688","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199104","37.583","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199105","39.409","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199106","37.366","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199107","35.974","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199108","38.076","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199109","36.371","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199110","34.366","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199111","36.927","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199112","35.94","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199113","439.715","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199201","41.692","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199202","39.871","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199203","39.312","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199204","35.785","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199205","41.743","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199206","40.161","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199207","41.651","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199208","41.132","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199209","40.125","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199210","38.209","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199211","31.905","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199212","41.616","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199213","473.202","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199301","46.639","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199302","37.578","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199303","45.908","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199304","36.205","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199305","40.502","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199306","40.571","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199307","39.755","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199308","34.984","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199309","39.852","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199310","39.893","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199311","37.629","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199312","39.822","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199313","479.336","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199401","37.205","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199402","37.257","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199403","43.069","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199404","39.552","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199405","46.113","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199406","44.95","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199407","43.487","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199408","43.016","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199409","40.274","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199410","45.995","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199411","44.967","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199412","49.439","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199413","515.323","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199501","43.345","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199502","38.045","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199503","39.692","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199504","47.829","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199505","35.551","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199506","45.581","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199507","44.859","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199508","46.729","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199509","45.502","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199510","48.833","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199511","49.066","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199512","46.444","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199513","531.476","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199601","41.154","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199602","43.729","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199603","48.352","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199604","44.007","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199605","45.415","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199606","50.186","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199607","53.096","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199608","43.97","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199609","48.445","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199610","54.461","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199611","51.096","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199612","53.08","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199613","576.99","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199701","41.556","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199702","42.813","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199703","43.974","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199704","47.949","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199705","49.635","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199706","45.553","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199707","47.342","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199708","47.711","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199709","42.133","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199710","48.235","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199711","45.9","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199712","47.802","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199713","550.602","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199801","40.639","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199802","39.813","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199803","46.162","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199804","45.084","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199805","48.867","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199806","41.356","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199807","46.139","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199808","46.21","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199809","44.53","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199810","48.262","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199811","41.384","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199812","53.849","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199813","542.295","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199901","42.105","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199902","42.77","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199903","44.57","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199904","47.234","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199905","49.711","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199906","47.851","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199907","46.064","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199908","43.98","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199909","44.364","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199910","44.534","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199911","43.805","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199912","43.17","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","199913","540.156","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200001","42.021","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200002","42.652","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200003","47.994","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200004","47.555","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200005","50.694","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200006","42.314","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200007","44.131","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200008","42.649","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200009","40.838","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200010","43.633","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200011","40.632","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200012","25.688","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200013","510.8","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200101","30.814","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200102","27.21","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200103","30.317","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200104","30.118","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200105","29.828","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200106","30.134","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200107","31.398","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200108","31.258","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200109","29.555","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200110","30.481","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200111","30.807","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200112","31.954","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200113","363.875","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200201","33.695","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200202","29.727","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200203","33.921","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200204","31.601","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200205","32.904","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200206","33.365","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200207","35.264","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200208","35.426","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200209","33.394","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200210","33.603","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200211","33.835","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200212","35.27","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200213","402.004","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200301","34.431","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200302","30.507","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200303","34.303","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200304","33.334","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200305","33.24","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200306","32.915","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200307","34.984","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200308","34.556","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200309","32.628","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200310","32.827","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200311","32.498","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200312","35.123","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200313","401.347","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200401","32.32","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200402","31.132","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200403","32.949","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200404","32.191","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200405","33.517","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200406","32.495","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200407","33.003","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200408","33.116","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200409","31.463","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200410","31.857","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200411","32.016","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200412","32.983","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200413","389.043","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200501","34.054","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200502","30.134","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200503","33.949","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200504","32.208","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200505","34.686","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200506","34.165","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200507","35.3","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200508","34.718","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200509","33.531","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200510","32.286","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200511","33.536","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200512","34.653","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200513","403.219","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200601","34.785","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200602","31.177","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200603","32.74","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200604","30.858","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200605","33.727","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200606","32.295","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200607","34.118","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200608","33.794","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200609","32.318","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200610","32.927","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200611","33.56","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200612","34.262","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200613","396.561","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200701","36.763","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200702","32.666","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200703","36.85","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200704","32.341","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200705","33.828","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200706","33.402","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200707","34.395","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200708","34.377","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200709","33.143","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200710","34.945","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200711","34.827","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200712","35.698","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200713","413.235","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200801","36.106","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200802","35.307","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200803","38.088","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200804","36.154","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200805","35.843","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200806","35.334","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200807","37.33","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200808","36.423","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200809","34.4","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200810","36.366","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200811","36.491","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200812","37.422","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200813","435.263","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200901","37.463","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200902","34.203","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200903","40.348","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200904","36.607","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200905","36.998","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200906","37.176","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200907","38.599","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200908","38.246","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200909","36.075","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200910","38.01","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200911","38.694","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200912","39.268","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","200913","451.687","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201001","38.958","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201002","35.332","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201003","39.925","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201004","39.183","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201005","38.921","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201006","38.734","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201007","39.595","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201008","39.609","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201009","37.46","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201010","39.211","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201011","40.202","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201012","40.781","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201013","467.912","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201101","38.536","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201102","35.781","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201103","38.511","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201104","35.683","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201105","37.199","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201106","38.056","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201107","39.34","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201108","39.447","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201109","37.73","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201110","39.843","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201111","40.352","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201112","41.317","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201113","461.793","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201201","38.397","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201202","36.328","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201203","39.878","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201204","37.233","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201205","38.198","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201206","37.006","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201207","39.306","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201208","39.276","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201209","37.263","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201210","40.766","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201211","40.671","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201212","42.283","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201213","466.604","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201301","41.432","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201302","36.992","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201303","42.16","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201304","40.77","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201305","41.47","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201306","40.437","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201307","41.963","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201308","42.198","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201309","39.914","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201310","41.976","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201311","42.268","10","Waste Energy Consumption","Trillion Btu"
